radius_m,electron_density_m3,refractive_index,is_negative_index
102.95295295295296,3.181563469906098e+27,-31.82433545261939,True
102.97297297297297,3.177523239433862e+27,-31.804102392416237,True
102.992992992993,3.1734632685424845e+27,-31.783757499607777,True
103.01301301301301,3.169383695644919e+27,-31.763301253571463,True
103.03303303303304,3.1652846596310264e+27,-31.742734136138854,True
103.05305305305305,3.16116629985975e+27,-31.722056631581193,True
103.07307307307308,3.157028756151234e+27,-31.701269226594544,True
103.09309309309309,3.1528721687789664e+27,-31.680372410285134,True
103.11311311311312,3.1486966784618726e+27,-31.65936667415441,True
103.13313313313313,3.144502426356433e+27,-31.638252512084243,True
103.15315315315316,3.140289554048748e+27,-31.617030420321786,True
103.17317317317317,3.1360582035466346e+27,-31.595700897464543,True
103.1931931931932,3.131808517271669e+27,-31.57426444444511,True
103.21321321321321,3.127540638051261e+27,-31.55272156451605,True
103.23323323323324,3.12325470911068e+27,-31.53107276323454,True
103.25325325325325,3.1189508740651066e+27,-31.509318548447077,True
103.27327327327328,3.114629276911641e+27,-31.487459430273965,True
103.29329329329329,3.110290062021344e+27,-31.465495921093893,True
103.31331331331332,3.1059333741312226e+27,-31.443428535528277,True
103.33333333333333,3.1015593583362644e+27,-31.421257790425734,True
103.35335335335336,3.0971681600814074e+27,-31.398984204846215,True
103.37337337337337,3.0927599251535634e+27,-31.37660830004539,True
103.3933933933934,3.0883347996735754e+27,-31.354130599458614,True
103.41341341341341,3.0838929300882365e+27,-31.33155162868518,True
103.43343343343344,3.07943446316224e+27,-31.30887191547218,True
103.45345345345345,3.074959545970186e+27,-31.28609198969857,True
103.47347347347348,3.07046832588853e+27,-31.26321238335892,True
103.49349349349349,3.0659609505875875e+27,-31.24023363054735,True
103.51351351351352,3.0614375680234804e+27,-31.21715626744115,True
103.53353353353353,3.056898326430132e+27,-31.193980832284556,True
103.55355355355356,3.0523433743112216e+27,-31.170707865372236,True
103.57357357357357,3.047772860432179e+27,-31.14733790903298,True
103.5935935935936,3.043186933812136e+27,-31.12387150761302,True
103.61361361361361,3.038585743715931e+27,-31.10030920745959,True
103.63363363363364,3.033969439646062e+27,-31.076651556904118,True
103.65365365365365,3.029338171334695e+27,-31.052899106245658,True
103.67367367367368,3.0246920887356265e+27,-31.029052407733975,True
103.69369369369369,3.0200313420162994e+27,-31.00511201555283,True
103.71371371371372,3.015356081549773e+27,-30.98107848580292,True
103.73373373373373,3.0106664579067546e+27,-30.956952376485077,True
103.75375375375376,3.005962621847574e+27,-30.932734247483072,True
103.77377377377377,3.0012447243142313e+27,-30.908424660546657,True
103.7937937937938,2.9965129164223867e+27,-30.884024179274295,True
103.81381381381381,2.9917673494534214e+27,-30.859533369096063,True
103.83383383383384,2.9870081748464454e+27,-30.834952797256243,True
103.85385385385385,2.9822355441903723e+27,-30.81028303279611,True
103.87387387387388,2.9774496092159504e+27,-30.785524646536423,True
103.89389389389389,2.972650521787855e+27,-30.760678211060096,True
103.91391391391392,2.9678384338967373e+27,-30.735744300694524,True
103.93393393393393,2.963013497651345e+27,-30.71072349149419,True
103.95395395395396,2.9581758652705925e+27,-30.685616361222873,True
103.97397397397397,2.9533256890756994e+27,-30.66042348933608,True
103.993993993994,2.948463121482293e+27,-30.6351454569632,True
104.01401401401401,2.9435883149925757e+27,-30.609782846889846,True
104.03403403403404,2.9387014221874457e+27,-30.58433624353978,True
104.05405405405405,2.9338025957186997e+27,-30.558806232957238,True
104.07407407407408,2.9288919883011844e+27,-30.53319340278877,True
104.09409409409409,2.923969752705025e+27,-30.507498342265357,True
104.11411411411412,2.9190360417478135e+27,-30.481721642184205,True
104.13413413413413,2.914091008286869e+27,-30.455863894890754,True
104.15415415415416,2.9091348052114567e+27,-30.429925694260323,True
104.17417417417417,2.9041675854350897e+27,-30.403907635680067,True
104.1941941941942,2.899189501887783e+27,-30.377810316030484,True
104.21421421421421,2.894200707508384e+27,-30.35163433366724,True
104.23423423423424,2.889201355236878e+27,-30.325380288402634,True
104.25425425425425,2.884191598006753e+27,-30.299048781487286,True
104.27427427427428,2.8791715887373394e+27,-30.272640415591496,True
104.29429429429429,2.874141480326226e+27,-30.246155794786834,True
104.31431431431432,2.8691014256416404e+27,-30.219595524527392,True
104.33433433433433,2.8640515775149026e+27,-30.192960211631295,True
104.35435435435436,2.858992088732855e+27,-30.166250464261843,True
104.37437437437437,2.8539231120303644e+27,-30.1394668919089,True
104.3943943943944,2.848844800082793e+27,-30.11261010536997,True
104.41441441441441,2.843757305498549e+27,-30.085680716731495,True
104.43443443443444,2.838660780811611e+27,-30.058679339349798,True
104.45445445445445,2.8335553784741254e+27,-30.031606587832314,True
104.47447447447448,2.8284412508489787e+27,-30.004463078018425,True
104.49449449449449,2.8233185502024507e+27,-29.97724942696062,True
104.51451451451452,2.818187428696838e+27,-29.949966252905217,True
104.53453453453453,2.81304803838316e+27,-29.922614175273424,True
104.55455455455456,2.807900531193839e+27,-29.895193814641985,True
104.57457457457457,2.802745058935462e+27,-29.867705792724173,True
104.5945945945946,2.797581773281512e+27,-29.84015073235032,True
104.61461461461461,2.792410825765192e+27,-29.812529257448684,True
104.63463463463464,2.787232367772216e+27,-29.784841993025985,True
104.65465465465465,2.782046550533687e+27,-29.757089565148128,True
104.67467467467468,2.776853525118952e+27,-29.729272600920613,True
104.69469469469469,2.771653442428539e+27,-29.70139172846927,True
104.71471471471472,2.7664464531870757e+27,-29.67344757692054,True
104.73473473473473,2.761232707936289e+27,-29.6454407763821,True
104.75475475475476,2.756012357027983e+27,-29.61737195792308,True
104.77477477477477,2.7507855506171104e+27,-29.589241753554624,True
104.7947947947948,2.745552438654812e+27,-29.56105079621005,True
104.81481481481481,2.740313170881551e+27,-29.53279971972525,True
104.83483483483484,2.735067896820227e+27,-29.50448915881885,True
104.85485485485485,2.729816765769372e+27,-29.476119749072478,True
104.87487487487488,2.724559926796335e+27,-29.447692126910898,True
104.89489489489489,2.71929752873055e+27,-29.419206929582188,True
104.91491491491492,2.714029720156787e+27,-29.39066479513775,True
104.93493493493493,2.7087566494084934e+27,-29.36206636241248,True
104.95495495495496,2.7034784645611153e+27,-29.33341227100468,True
104.97497497497497,2.6981953134255157e+27,-29.304703161256167,True
104.994994994995,2.6929073435413637e+27,-29.27593967423207,True
105.01501501501501,2.6876147021706295e+27,-29.24712245170092,True
105.03503503503504,2.682317536291051e+27,-29.218252136114376,True
105.05505505505505,2.677015992589701e+27,-29.189329370587224,True
105.07507507507508,2.67171021745653e+27,-29.16035479887702,True
105.09509509509509,2.666400356978013e+27,-29.131329065364067,True
105.11511511511512,2.6610865569307727e+27,-29.102252815030997,True
105.13513513513513,2.655768962775297e+27,-29.07312669344262,True
105.15515515515516,2.6504477196496455e+27,-29.043951346725486,True
105.17517517517517,2.645122972363252e+27,-29.01472742154769,True
105.1951951951952,2.6397948653907067e+27,-28.985455565098345,True
105.21521521521521,2.6344635428656376e+27,-28.95613642506734,True
105.23523523523524,2.6291291485745785e+27,-28.92677064962471,True
105.25525525525525,2.623791825950935e+27,-28.89735888740041,True
105.27527527527528,2.6184517180689316e+27,-28.867901787463595,True
105.29529529529529,2.613108967637662e+27,-28.8383999993023,True
105.31531531531532,2.6077637169951244e+27,-28.808854172802718,True
105.33533533533533,2.6024161081023556e+27,-28.779264958228808,True
105.35535535535536,2.5970662825375495e+27,-28.749633006201513,True
105.37537537537537,2.591714381490278e+27,-28.719958967678313,True
105.3953953953954,2.5863605457557e+27,-28.690243493932396,True
105.41541541541541,2.5810049157288696e+27,-28.66048723653217,True
105.43543543543544,2.5756476313990275e+27,-28.630690847320384,True
105.45545545545545,2.570288832344004e+27,-28.600854978393592,True
105.47547547547548,2.5649286577245987e+27,-28.570980282081187,True
105.49549549549549,2.5595672462790706e+27,-28.541067410924875,True
105.51551551551552,2.55420473631761e+27,-28.51111701765765,True
105.53553553553553,2.548841265716918e+27,-28.481129755183186,True
105.55555555555556,2.5434769719147746e+27,-28.451106276554825,True
105.57557557557557,2.5381119919047033e+27,-28.42104723495488,True
105.5955955955956,2.532746462230634e+27,-28.390953283673618,True
105.61561561561561,2.5273805189816644e+27,-28.3608250760885,True
